Cruise,Station,Target_Asset,Start_Latitude,Start_Longitude,Start_Time,Cast,Cast_Flag,Bottom_Depth_at_Start_Position,CTD_File,CTD_File_Flag,Niskin_Bottle_Position,Niskin_Flag,CTD_Bottle_Closure_Time,CTD_Pressure,CTD_Pressure_Flag,CTD_Depth,CTD_Latitude,CTD_Longitude,CTD_Temperature_1,CTD_Temperature_1_Flag,CTD_Temperature_2,CTD_Temperature_2_Flag,CTD_Conductivity_1,CTD_Conductivity_1_Flag,CTD_Conductivity_2,CTD_Conductivity_2_Flag,CTD_Salinity_1,CTD_Salinity_2,CTD_Oxygen,CTD_Oxygen_Flag,CTD_Oxygen_Saturation,CTD_Fluorescence,CTD_Fluorescence_Flag,CTD_Beam_Attenuation,CTD_Beam_Transmission,CTD_Transmissometer_Flag,CTD_pH,CTD_pH_Flag,Discrete_Oxygen,Discrete_Oxygen_Flag,Discrete_Oxygen_Replicate_Flag,Discrete_Chlorophyll,Discrete_Phaeopigment,Discrete_Fo_Fa_Ratio,Discrete_Fluorescence_Flag,Discrete_Fluorescence_Replicate_Flag,Discrete_Phosphate,Discrete_Silicate,Discrete_Nitrate,Discrete_Nitrite,Discrete_Ammonium,Discrete_Nutrients_Flag,Discrete_Nutrients_Replicate_Flag,Discrete_Salinity,Discrete_Salinity_Flag,Discrete_Salinity_Replicate_Flag,Discrete_Alkalinity,Discrete_Alkalinity_Flag,Discrete_Alkalinity_Replicate_Flag,Discrete_DIC,Discrete_DIC_Flag,Discrete_DIC_Replicate_Flag,Discrete_pCO2,pCO2_Analysis_Temp,Discrete_pCO2_Flag,Discrete_pCO2_Replicate_Flag,Discrete_pH,pH_Analysis_Temp,Discrete_pH_Flag,Discrete_pH_Replicate_Flag,Calculated_Alkalinity,Calculated_DIC,Calculated_pCO2,Calculated_pH,Calculated_CO2aq,Calculated_Bicarb,Calculated_CO3,Calculated_Omega_C,Calculated_Omega_A
KN221-04,4,Test site #4,61.6575,-33.07666667,2014-09-08T23:19:14.000Z,4,*0000000000000100,2976,KN22104004.hex,*0000000000000100,8,*0000000000000100,2014-09-09T00:19:38.000Z,303.323,*0000000000000100,300.204,61.65796,-33.07671,4.8415,*0000000000000100,4.8405,*0000000000000100,3.340851,*0000000000000100,3.340956,*0000000000000100,34.951,34.9534,4.715,*0000000000000100,7.10222,,,0.0901,97.7711,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,4,Test site #4,61.6575,-33.07666667,2014-09-08T23:19:14.000Z,4,*0000000000000100,2976,KN22104004.hex,*0000000000000100,10,*0000000000000100,2014-09-09T00:43:06.000Z,152.074,*0000000000000100,150.566,61.65706,-33.0749,5.4952,*0000000000000100,5.4944,*0000000000000100,3.394578,*0000000000000100,3.394703,*0000000000000100,34.9667,34.9689,4.8572,*0000000000000100,6.99247,,,0.0954,97.6436,*0000000000000100,,,6.232,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9754,*0000000000000100,*0000000000000100,,,,2148.3,*0000000000000100,*0000000000000100,,,,,7.7177,25,*0000000000000100,*0000000000000100,,,,,,,,,
KN221-04,4,Test site #4,61.6575,-33.07666667,2014-09-08T23:19:14.000Z,4,*0000000000000100,2976,KN22104004.hex,*0000000000000100,12,*0000000000000100,2014-09-09T00:43:16.000Z,152.245,*0000000000000100,150.734,61.65704,-33.07492,5.4957,*0000000000000100,5.4948,*0000000000000100,3.39464,*0000000000000100,3.394763,*0000000000000100,34.9667,34.969,4.8613,*0000000000000100,6.99238,,,0.0948,97.6579,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,4,Test site #4,61.6575,-33.07666667,2014-09-08T23:19:14.000Z,4,*0000000000000100,2976,KN22104004.hex,*0000000000000100,13,*0000000000000100,2014-09-09T00:50:45.000Z,72.783,*0000000000000100,72.075,61.65662,-33.0745,6.115,*0000000000000100,6.1164,*0000000000000100,3.447686,*0000000000000100,3.448092,*0000000000000100,34.9689,34.9721,4.8463,*0000000000000100,6.89172,,,0.1124,97.2311,*0000000000000100,,,,,,0.150699679,0.118667566,,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,4,Test site #4,61.6575,-33.07666667,2014-09-08T23:19:14.000Z,4,*0000000000000100,2976,KN22104004.hex,*0000000000000100,17,*0000000000000100,2014-09-09T00:56:35.000Z,52.018,*0000000000000100,51.514,61.65666,-33.07416,8.1075,*0000000000000100,8.1815,*0000000000000100,3.623704,*0000000000000100,3.630433,*0000000000000100,34.8944,34.8929,4.8495,*0000000000000100,6.58836,,,0.1566,96.1601,*0000000000000100,,,,,,0.275717225,0.1709079,,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,4,Test site #4,61.6575,-33.07666667,2014-09-08T23:19:14.000Z,4,*0000000000000100,2976,KN22104004.hex,*0000000000000100,18,*0000000000000100,2014-09-09T01:02:29.000Z,32.654,*0000000000000100,32.339,61.65548,-33.07448,10.5312,*0000000000000100,10.5302,*0000000000000100,3.843998,*0000000000000100,3.844178,*0000000000000100,34.8296,34.8323,4.7756,*0000000000000100,6.24961,,,0.3069,92.6155,*0000000000000100,,,,,,0.702326968,0.296256473,,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,4,Test site #4,61.6575,-33.07666667,2014-09-08T23:19:14.000Z,4,*0000000000000100,2976,KN22104004.hex,*0000000000000100,20,*0000000000000100,2014-09-09T01:20:17.000Z,17.893,*0000000000000100,17.721,61.65498,-33.07328,10.5302,*0000000000000100,10.5294,*0000000000000100,3.84328,*0000000000000100,3.843431,*0000000000000100,34.83,34.8323,4.784,*0000000000000100,6.24973,,,0.3108,92.5237,*0000000000000100,,,6.435,*0000000000000100,*0000000000000100,0.702828272,0.296192537,,*0000000000000100,*0000000000000100,,,,,,,,34.834,*0000000000000100,*0000000000000100,,,,2090.1,*0000000000000100,*0000000000000100,,,,,7.873,25,*0000000000000100,*0000000000000100,,,,,,,,,
KN221-04,4,Test site #4,61.6575,-33.07666667,2014-09-08T23:19:14.000Z,4,*0000000000000100,2976,KN22104004.hex,*0000000000000100,22,*0000000000000100,2014-09-09T01:20:38.000Z,18.328,*0000000000000100,18.152,61.65501,-33.0732,10.5325,*0000000000000100,10.5312,*0000000000000100,3.843485,*0000000000000100,3.843608,*0000000000000100,34.8296,34.8321,4.7873,*0000000000000100,6.24943,,,0.3112,92.5146,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,4,Test site #4,61.6575,-33.07666667,2014-09-08T23:19:14.000Z,4,*0000000000000100,2976,KN22104004.hex,*0000000000000100,24,*0000000000000100,2014-09-09T01:20:53.000Z,17.892,*0000000000000100,17.72,61.65502,-33.07313,10.5337,*0000000000000100,10.5325,*0000000000000100,3.843553,*0000000000000100,3.843637,*0000000000000100,34.8294,34.8314,4.7863,*0000000000000100,6.24929,,,0.3104,92.532,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,2,*0000000000000100,2014-09-11T23:17:06.000Z,1502.957,*0000000000000100,1483.447,59.91976,-39.51312,3.5293,*0000000000000100,3.5287,*0000000000000100,3.273258,*0000000000000100,3.273438,*0000000000000100,34.9264,34.9292,4.6565,*0000000000000100,7.33166,,,0.0792,98.0396,*0000000000000100,,,6.494,*0000000000000100,*0000000000000100,,,,,,0.757431193,6.692550241,11.29602097,,4.420131533,*0000000000000100,*0000000000000100,34.9323,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,4,*0000000000000100,2014-09-11T23:28:19.000Z,899.222,*0000000000000100,888.824,59.91816,-39.51664,3.5931,*0000000000000100,3.5924,*0000000000000100,3.24781,*0000000000000100,3.247945,*0000000000000100,34.8621,34.8645,5.0284,*0000000000000100,7.32346,,,0.0804,98.0096,*0000000000000100,,,6.526,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8664,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,6,*0000000000000100,2014-09-11T23:36:09.000Z,499.163,*0000000000000100,493.864,59.91706,-39.51854,3.9119,*0000000000000100,3.9107,*0000000000000100,3.260882,*0000000000000100,3.261002,*0000000000000100,34.8893,34.8919,5.058,*0000000000000100,7.26561,,,0.081,97.9947,*0000000000000100,,,6.481,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8934,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,8,*0000000000000100,2014-09-11T23:44:03.000Z,103.084,*0000000000000100,102.087,59.91578,-39.52002,5.017,*0000000000000100,5.0165,*0000000000000100,3.346749,*0000000000000100,3.346956,*0000000000000100,34.9411,34.9441,4.8944,*0000000000000100,7.07312,,,0.0913,97.7419,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,10,*0000000000000100,2014-09-11T23:44:22.000Z,103.228,*0000000000000100,102.23,59.91574,-39.52002,5.0187,*0000000000000100,5.021,*0000000000000100,3.346952,*0000000000000100,3.347357,*0000000000000100,34.9416,34.944,4.8982,*0000000000000100,7.07281,,,0.0914,97.7394,*0000000000000100,,,6.75,*0000000000000100,*0000000000000100,,,,,,0.69382263,2.807487748,7.709425209,,1.351523915,*0000000000000100,*0000000000000100,34.9467,*0000000000000100,*0000000000000100,2303.8,*0000000000000100,*0000000000000100,2162,*0000000000000100,*0000000000000100,,,,,7.7051,25,*0000000000000100,*0000000000000100,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,12,*0000000000000100,2014-09-11T23:47:51.000Z,23.139,*0000000000000100,22.92,59.91529,-39.52005,9.1937,*0000000000000100,9.1911,*0000000000000100,3.711692,*0000000000000100,3.711767,*0000000000000100,34.7679,34.7712,4.9388,*0000000000000100,6.43654,,,0.384,90.8456,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,13,*0000000000000100,2014-09-11T23:48:13.000Z,23.23,*0000000000000100,23.01,59.91526,-39.52012,9.1904,*0000000000000100,9.187,*0000000000000100,3.711525,*0000000000000100,3.711591,*0000000000000100,34.7693,34.7733,4.9382,*0000000000000100,6.43695,,,0.3835,90.8585,*0000000000000100,,,,,,0.877453766,0.278799294,,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,17,*0000000000000100,2014-09-11T23:49:20.000Z,15.192,*0000000000000100,15.049,59.91524,-39.52018,9.1927,*0000000000000100,9.1925,*0000000000000100,3.711475,*0000000000000100,3.711835,*0000000000000100,34.7703,34.7743,4.9455,*0000000000000100,6.43658,,,0.3822,90.886,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,18,*0000000000000100,2014-09-11T23:49:34.000Z,14.837,*0000000000000100,14.697,59.91522,-39.5202,9.1935,*0000000000000100,9.1924,*0000000000000100,3.71156,*0000000000000100,3.711816,*0000000000000100,34.7706,34.7743,4.9406,*0000000000000100,6.43646,,,0.3812,90.9106,*0000000000000100,,,6.699,*0000000000000100,*0000000000000100,0.844697317,0.28728334,,*0000000000000100,*0000000000000100,0.409051988,0.279821829,5.558972618,,1.3914213,*0000000000000100,*0000000000000100,34.7811,*0000000000000100,*0000000000000100,2297.9,*0000000000000100,*0000000000000100,2097.7,*0000000000000100,*0000000000000100,,,,,7.8487,25,*0000000000000100,*0000000000000100,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,20,*0000000000000100,2014-09-11T23:50:55.000Z,4.277,*0000000000000100,4.237,59.91516,-39.5204,9.1903,*0000000000000100,9.1893,*0000000000000100,3.710843,*0000000000000100,3.711069,*0000000000000100,34.7713,34.7746,4.9362,*0000000000000100,6.43689,,,0.3813,90.9078,*0000000000000100,,,6.263,*0000000000000100,*0000000000000100,0.799078649,0.344710942,,*0000000000000100,*0000000000000100,0.421284404,0.506923603,6.11326469,,1.352521349,*0000000000000100,*0000000000000100,34.7838,*0000000000000100,*0000000000000100,2298.5,*0000000000000100,*0000000000000100,2095.7,*0000000000000100,*0000000000000100,,,,,7.8495,25,*0000000000000100,*0000000000000100,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,22,*0000000000000100,2014-09-11T23:51:09.000Z,3.223,*0000000000000100,3.193,59.91516,-39.5204,9.1846,*0000000000000100,9.1837,*0000000000000100,3.710299,*0000000000000100,3.710527,*0000000000000100,34.7716,34.7749,4.9419,*0000000000000100,6.43767,,,0.3842,90.8417,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,5,GI01SUMO,59.92416667,-39.50933333,2014-09-11T22:48:32.000Z,5,*0000000000000100,2714,KN22104005.hex,*0000000000000100,24,*0000000000000100,2014-09-11T23:51:19.000Z,4.102,*0000000000000100,4.063,59.91516,-39.52042,9.1854,*0000000000000100,9.1843,*0000000000000100,3.710413,*0000000000000100,3.710615,*0000000000000100,34.7716,34.7748,4.941,*0000000000000100,6.43756,,,0.383,90.8687,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,2,*0000000000000100,2014-09-12T06:23:39.000Z,2518.313,*0000000000000100,2479.706,59.96011,-39.47509,2.2442,*0000000000000100,2.2437,*0000000000000100,3.19786,*0000000000000100,3.19809,*0000000000000100,34.8935,34.8968,4.9654,*0000000000000100,7.56976,,,0.0901,97.7717,*0000000000000100,,,6.5,*0000000000000100,*0000000000000100,0.006701102,0.014611648,,*0000000000000100,*0000000000000100,,,,,,,,34.8995,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,4,*0000000000000100,2014-09-12T06:24:13.000Z,2517.822,*0000000000000100,2479.225,59.96003,-39.4753,2.2507,*0000000000000100,2.2489,*0000000000000100,3.198449,*0000000000000100,3.198567,*0000000000000100,34.894,34.8973,4.9606,*0000000000000100,7.56851,,,0.0901,97.772,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,6,*0000000000000100,2014-09-12T06:24:25.000Z,2517.023,*0000000000000100,2478.443,59.96,-39.47538,2.2536,*0000000000000100,2.2531,*0000000000000100,3.198699,*0000000000000100,3.198934,*0000000000000100,34.8943,34.8977,4.9599,*0000000000000100,7.56795,,,0.0902,97.7687,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,8,*0000000000000100,2014-09-12T06:36:27.000Z,2013.363,*0000000000000100,1984.835,59.95922,-39.4776,3.1054,*0000000000000100,3.1052,*0000000000000100,3.256682,*0000000000000100,3.256935,*0000000000000100,34.9282,34.9314,4.6978,*0000000000000100,7.4081,,,0.0836,97.9311,*0000000000000100,,,6.276,*0000000000000100,*0000000000000100,0.001258273,0.003865804,,*0000000000001000,*0000000000000100,,,,,,,,34.938,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,10,*0000000000000100,2014-09-12T06:37:04.000Z,2012.607,*0000000000000100,1984.093,59.95914,-39.4777,3.1044,*0000000000000100,3.1039,*0000000000000100,3.256582,*0000000000000100,3.256803,*0000000000000100,34.9284,34.9316,4.6985,*0000000000000100,7.40827,,,0.0837,97.9294,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,12,*0000000000000100,2014-09-12T06:37:17.000Z,2012.017,*0000000000000100,1983.515,59.95912,-39.47773,3.1048,*0000000000000100,3.1043,*0000000000000100,3.256572,*0000000000000100,3.256803,*0000000000000100,34.9281,34.9314,4.6976,*0000000000000100,7.40821,,,0.0836,97.9311,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,13,*0000000000000100,2014-09-12T06:48:30.000Z,1509.325,*0000000000000100,1489.705,59.95878,-39.47836,3.5154,*0000000000000100,3.5149,*0000000000000100,3.272457,*0000000000000100,3.272651,*0000000000000100,34.9284,34.9313,4.6811,*0000000000000100,7.33404,,,0.0848,97.9035,*0000000000000100,,,6.336,*0000000000000100,*0000000000000100,0.001388612,0.007837976,,*0000000000001000,*0000000000000100,,,,,,,,34.9329,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,17,*0000000000000100,2014-09-12T06:48:54.000Z,1509.902,*0000000000000100,1490.273,59.95877,-39.47836,3.5153,*0000000000000100,3.515,*0000000000000100,3.272457,*0000000000000100,3.272672,*0000000000000100,34.9283,34.9312,4.68,*0000000000000100,7.33408,,,0.0852,97.8925,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,18,*0000000000000100,2014-09-12T06:49:10.000Z,1509.781,*0000000000000100,1490.154,59.95874,-39.47836,3.515,*0000000000000100,3.515,*0000000000000100,3.272418,*0000000000000100,3.272658,*0000000000000100,34.9283,34.9311,4.6779,*0000000000000100,7.33414,,,0.0847,97.9041,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,20,*0000000000000100,2014-09-12T07:18:25.000Z,23.881,*0000000000000100,23.654,59.9566,-39.4812,9.1723,*0000000000000100,9.1716,*0000000000000100,3.710423,*0000000000000100,3.710705,*0000000000000100,34.7752,34.7788,4.9386,*0000000000000100,6.43928,,,0.3942,90.6148,*0000000000000100,,,6.717,*0000000000000100,*0000000000000100,0.965511592,0.276248413,,*0000000000000100,*0000000000000100,,,,,,,,34.7805,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,22,*0000000000000100,2014-09-12T07:19:02.000Z,23.968,*0000000000000100,23.741,59.95651,-39.48116,9.1732,*0000000000000100,9.1721,*0000000000000100,3.710563,*0000000000000100,3.710781,*0000000000000100,34.7757,34.7791,4.941,*0000000000000100,6.43912,,,0.394,90.6187,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,6,GI02HYPM,59.96616667,-39.47066667,2014-09-12T05:09:49.000Z,6,*0000000000000100,2706,KN22104006.hex,*0000000000000100,24,*0000000000000100,2014-09-12T07:19:27.000Z,24.227,*0000000000000100,23.997,59.95645,-39.48119,9.1739,*0000000000000100,9.1729,*0000000000000100,3.710647,*0000000000000100,3.710878,*0000000000000100,34.7758,34.7792,4.9388,*0000000000000100,6.43902,,,0.3941,90.6165,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,7,GI01SUMO,59.91883333,-39.42883333,2014-09-15T15:50:10.000Z,7,*0000000000000100,2737,KN22104007.hex,*0000000000000100,2,*0000000000000100,2014-09-15T16:17:42.000Z,1508.73,*0000000000000100,1489.126,59.91536,-39.42826,3.4804,*0000000000000100,3.4799,*0000000000000100,3.26874,*0000000000000100,3.268937,*0000000000000100,34.9216,34.9245,4.6604,*0000000000000100,7.34066,,,0.076,98.12,*0000000000000100,,,6.628,*0000000000000100,*0000000000000100,,,,,,0.983486239,8.931124872,14.22499057,,1.421344338,*0000000000000100,*0000000000000100,34.9252,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,7,GI01SUMO,59.91883333,-39.42883333,2014-09-15T15:50:10.000Z,7,*0000000000000100,2737,KN22104007.hex,*0000000000000100,4,*0000000000000100,2014-09-15T16:29:10.000Z,905.701,*0000000000000100,895.214,59.91452,-39.4281,3.5298,*0000000000000100,3.5291,*0000000000000100,3.241713,*0000000000000100,3.241863,*0000000000000100,34.8531,34.8556,5.0743,*0000000000000100,7.33522,,,0.0769,98.095,*0000000000000100,,,6.594,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8582,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,7,GI01SUMO,59.91883333,-39.42883333,2014-09-15T15:50:10.000Z,7,*0000000000000100,2737,KN22104007.hex,*0000000000000100,6,*0000000000000100,2014-09-15T16:37:38.000Z,504.365,*0000000000000100,499.005,59.91372,-39.428,3.788,*0000000000000100,3.7874,*0000000000000100,3.249026,*0000000000000100,3.249186,*0000000000000100,34.877,34.8796,5.0534,*0000000000000100,7.28807,,,0.0773,98.085,*0000000000000100,,,6.647,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8806,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,7,GI01SUMO,59.91883333,-39.42883333,2014-09-15T15:50:10.000Z,7,*0000000000000100,2737,KN22104007.hex,*0000000000000100,8,*0000000000000100,2014-09-15T16:45:59.000Z,103.214,*0000000000000100,102.216,59.91311,-39.42787,4.4443,*0000000000000100,4.4435,*0000000000000100,3.29151,*0000000000000100,3.291653,*0000000000000100,34.8991,34.9017,4.9919,*0000000000000100,7.17246,,,0.0834,97.9374,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,7,GI01SUMO,59.91883333,-39.42883333,2014-09-15T15:50:10.000Z,7,*0000000000000100,2737,KN22104007.hex,*0000000000000100,10,*0000000000000100,2014-09-15T16:46:30.000Z,103.554,*0000000000000100,102.553,59.91306,-39.42786,4.4439,*0000000000000100,4.4431,*0000000000000100,3.291492,*0000000000000100,3.291642,*0000000000000100,34.8991,34.9018,4.9905,*0000000000000100,7.17253,,,0.0835,97.9341,*0000000000000100,,,6.754,*0000000000000100,*0000000000000100,,,,,,0.96440367,6.307288303,14.22348571,,1.32459318,*0000000000000100,*0000000000000100,34.9042,*0000000000000100,*0000000000000100,2302.8,*0000000000000100,*0000000000000100,2163.4,*0000000000000100,*0000000000000100,,,,,7.6965,25,*0000000000000100,*0000000000000100,,,,,,,,,
KN221-04,7,GI01SUMO,59.91883333,-39.42883333,2014-09-15T15:50:10.000Z,7,*0000000000000100,2737,KN22104007.hex,*0000000000000100,12,*0000000000000100,2014-09-15T16:49:04.000Z,23.201,*0000000000000100,22.981,59.91286,-39.42786,7.8435,*0000000000000100,7.8432,*0000000000000100,3.590108,*0000000000000100,3.590418,*0000000000000100,34.8106,34.8142,4.9703,*0000000000000100,6.63119,,,0.297,92.8449,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN221-04,7,GI01SUMO,59.91883333,-39.42883333,2014-09-15T15:50:10.000Z,7,*0000000000000100,2737,KN22104007.hex,*0000000000000100,13,*0000000000000100,2014-09-15T16:49:37.000Z,23.288,*0000000000000100,23.067,59.91282,-39.42782,7.8879,*0000000000000100,7.8839,*0000000000000100,3.594335,*0000000000000100,3.5943,*0000000000000100,34.8118,34.8154,4.9802,*0000000000000100,6.62451,,,0.2986,92.8068,*0000000000000100,,,,,,0.673115218,0.214848001,,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
